plate,well,cycle_nr,time_s,temperature_C,raw_value,mutant
Plate2,D02,40,46800,23.9,1.1121000051498413,
Plate2,D02,41,48000,23.8,1.1191999912261963,
Plate2,D02,42,49200,23.9,1.1261999607086182,
Plate2,D02,43,50400,23.8,1.1324000358581543,
Plate2,D02,44,51600,23.8,1.1384999752044678,
Plate2,D02,45,52800,23.8,1.1435999870300293,
Plate2,D02,46,54000,23.9,1.1481000185012817,
Plate2,D02,47,55200,23.9,1.1518000364303589,
Plate2,D02,48,56400,23.9,1.1547000408172607,
Plate2,D02,49,57600,24.1,1.1575000286102295,
Plate2,D03,1,0,24.3,0.20319999754428864,
Plate2,D03,2,1200,24.4,0.19689999520778656,
Plate2,D03,3,2400,24.3,0.20630000531673431,
Plate2,D03,4,3600,24.4,0.2159000039100647,
Plate2,D03,5,4800,24.7,0.22759999334812164,
Plate2,D03,6,6000,24.5,0.24040000140666962,
Plate2,D03,7,7200,24.6,0.25380000472068787,
Plate2,D03,8,8400,24.6,0.267300009727478,
Plate2,D03,9,9600,24.6,0.28119999170303345,
Plate2,D03,10,10800,24.5,0.29580000042915344,
Plate2,D03,11,12000,24.3,0.3116999864578247,
Plate2,D03,12,13200,24.4,0.3269999921321869,
Plate2,D03,13,14400,24.3,0.33959999680519104,
Plate2,D03,14,15600,24.5,0.35100001096725464,
Plate2,D03,15,16800,24.3,0.3625999987125397,
Plate2,D03,16,18000,24.4,0.37389999628067017,
Plate2,D03,17,19200,24.4,0.38440001010894775,
Plate2,D03,18,20400,24.2,0.3935999870300293,
Plate2,D03,19,21600,24.2,0.4016999900341034,
Plate2,D03,20,22800,24.3,0.4092999994754791,
Plate2,D03,21,24000,24.1,0.41670000553131104,
Plate2,D03,22,25200,24.1,0.42419999837875366,
Plate2,D03,23,26400,24.2,0.4309999942779541,
Plate2,D03,24,27600,24.3,0.4377000033855438,
Plate2,D03,25,28800,24.1,0.4438999891281128,
Plate2,D03,26,30000,24.2,0.4507000148296356,
Plate2,D03,27,31200,24.3,0.4580000042915344,
Plate2,D03,28,32400,23.8,0.4645000100135803,
Plate2,D03,29,33600,24.0,0.47040000557899475,
Plate2,D03,30,34800,23.9,0.47609999775886536,
Plate2,D03,31,36000,23.9,0.4821999967098236,
Plate2,D03,32,37200,24.0,0.48840001225471497,
Plate2,D03,33,38400,23.9,0.49459999799728394,
Plate2,D03,34,39600,24.0,0.5009999871253967,
Plate2,D03,35,40800,24.1,0.5095000267028809,
Plate2,D03,36,42000,23.9,0.5175999999046326,
Plate2,D03,37,43200,23.9,0.5253999829292297,
Plate2,D03,38,44400,24.0,0.5331000089645386,
Plate2,D03,39,45600,24.2,0.5404000282287598,
Plate2,D03,40,46800,23.9,0.5467000007629395,
Plate2,D03,41,48000,23.8,0.5533000230789185,
Plate2,D03,42,49200,23.9,0.5595999956130981,
Plate2,D03,43,50400,23.8,0.566100001335144,
Plate2,D03,44,51600,23.8,0.5719000101089478,
Plate2,D03,45,52800,23.8,0.5771999955177307,
Plate2,D03,46,54000,23.9,0.58160001039505,
Plate2,D03,47,55200,23.9,0.5855000019073486,
Plate2,D03,48,56400,23.9,0.5884000062942505,
Plate2,D03,49,57600,24.1,0.5907999873161316,
Plate2,D04,1,0,24.3,0.21060000360012054,
Plate2,D04,2,1200,24.4,0.20180000364780426,
Plate2,D04,3,2400,24.3,0.21130000054836273,
Plate2,D04,4,3600,24.4,0.2176000028848648,
Plate2,D04,5,4800,24.7,0.22769999504089355,
Plate2,D04,6,6000,24.5,0.23839999735355377,
Plate2,D04,7,7200,24.6,0.24889999628067017,
Plate2,D04,8,8400,24.6,0.2606000006198883,
Plate2,D04,9,9600,24.6,0.2721000015735626,
Plate2,D04,10,10800,24.5,0.2847000062465668,
Plate2,D04,11,12000,24.3,0.29899999499320984,
Plate2,D04,12,13200,24.4,0.313400000333786,
Plate2,D04,13,14400,24.3,0.3249000012874603,
Plate2,D04,14,15600,24.5,0.3352000117301941,
Plate2,D04,15,16800,24.3,0.34599998593330383,
Plate2,D04,16,18000,24.4,0.3571000099182129,
Plate2,D04,17,19200,24.4,0.3675999939441681,
Plate2,D04,18,20400,24.2,0.3765000104904175,
Plate2,D04,19,21600,24.2,0.3846000134944916,
Plate2,D04,20,22800,24.3,0.3921999931335449,
Plate2,D04,21,24000,24.1,0.39969998598098755,
Plate2,D04,22,25200,24.1,0.4072999954223633,
Plate2,D04,23,26400,24.2,0.41429999470710754,
Plate2,D04,24,27600,24.3,0.421099990606308,
Plate2,D04,25,28800,24.1,0.42730000615119934,
Plate2,D04,26,30000,24.2,0.4343999922275543,
Plate2,D04,27,31200,24.3,0.4415000081062317,
Plate2,D04,28,32400,23.8,0.448199987411499,
Plate2,D04,29,33600,24.0,0.45399999618530273,
Plate2,D04,30,34800,23.9,0.4595000147819519,
Plate2,D04,31,36000,23.9,0.4652000069618225,
Plate2,D04,32,37200,24.0,0.4717999994754791,
Plate2,D04,33,38400,23.9,0.4778999984264374,
Plate2,D04,34,39600,24.0,0.48410001397132874,
Plate2,D04,35,40800,24.1,0.4925000071525574,
Plate2,D04,36,42000,23.9,0.5008999705314636,
Plate2,D04,37,43200,23.9,0.5087000131607056,
Plate2,D04,38,44400,24.0,0.5163000226020813,
Plate2,D04,39,45600,24.2,0.5238000154495239,
Plate2,D04,40,46800,23.9,0.5303000211715698,
Plate2,D04,41,48000,23.8,0.536899983882904,
Plate2,D04,42,49200,23.9,0.5432000160217285,
Plate2,D04,43,50400,23.8,0.550000011920929,
Plate2,D04,44,51600,23.8,0.5562000274658203,
Plate2,D04,45,52800,23.8,0.5613999962806702,
Plate2,D04,46,54000,23.9,0.5659000277519226,
Plate2,D04,47,55200,23.9,0.5698999762535095,
Plate2,D04,48,56400,23.9,0.5727999806404114,
Plate2,D04,49,57600,24.1,0.5753999948501587,
Plate2,D05,1,0,24.3,0.20810000598430634,
Plate2,D05,2,1200,24.4,0.2013999968767166,
Plate2,D05,3,2400,24.3,0.21119999885559082,
Plate2,D05,4,3600,24.4,0.21819999814033508,
Plate2,D05,5,4800,24.7,0.2289000004529953,
Plate2,D05,6,6000,24.5,0.2409999966621399,
Plate2,D05,7,7200,24.6,0.2540000081062317,
Plate2,D05,8,8400,24.6,0.26660001277923584,
Plate2,D05,9,9600,24.6,0.2800000011920929,
Plate2,D05,10,10800,24.5,0.29350000619888306,
Plate2,D05,11,12000,24.3,0.30959999561309814,
Plate2,D05,12,13200,24.4,0.325300008058548,
Plate2,D05,13,14400,24.3,0.33709999918937683,
Plate2,D05,14,15600,24.5,0.3483999967575073,
Plate2,D05,15,16800,24.3,0.36000001430511475,
Plate2,D05,16,18000,24.4,0.37139999866485596,
Plate2,D05,17,19200,24.4,0.3822999894618988,
Plate2,D05,18,20400,24.2,0.39160001277923584,
Plate2,D05,19,21600,24.2,0.39969998598098755,
Plate2,D05,20,22800,24.3,0.4077000021934509,
Plate2,D05,21,24000,24.1,0.4154999852180481,
Plate2,D05,22,25200,24.1,0.4235999882221222,
Plate2,D05,23,26400,24.2,0.43070000410079956,
Plate2,D05,24,27600,24.3,0.43779999017715454,
Plate2,D05,25,28800,24.1,0.4449999928474426,
Plate2,D05,26,30000,24.2,0.45210000872612,
Plate2,D05,27,31200,24.3,0.45980000495910645,
Plate2,D05,28,32400,23.8,0.4668000042438507,
Plate2,D05,29,33600,24.0,0.47350001335144043,
Plate2,D05,30,34800,23.9,0.4797999858856201,
Plate2,D05,31,36000,23.9,0.48649999499320984,
Plate2,D05,32,37200,24.0,0.49390000104904175,
Plate2,D05,33,38400,23.9,0.5008999705314636,
Plate2,D05,34,39600,24.0,0.5081999897956848,
Plate2,D05,35,40800,24.1,0.5180000066757202,
Plate2,D05,36,42000,23.9,0.5273000001907349,
Plate2,D05,37,43200,23.9,0.5364999771118164,
Plate2,D05,38,44400,24.0,0.5454999804496765,
Plate2,D05,39,45600,24.2,0.5537999868392944,
Plate2,D05,40,46800,23.9,0.5618000030517578,
Plate2,D05,41,48000,23.8,0.569599986076355,
Plate2,D05,42,49200,23.9,0.5771999955177307,
Plate2,D05,43,50400,23.8,0.5849000215530396,
Plate2,D05,44,51600,23.8,0.5924000144004822,
Plate2,D05,45,52800,23.8,0.5983999967575073,
Plate2,D05,46,54000,23.9,0.6044999957084656,
Plate2,D05,47,55200,23.9,0.6097000241279602,
Plate2,D05,48,56400,23.9,0.6136000156402588,
Plate2,D05,49,57600,24.1,0.6171000003814697,
Plate2,D06,1,0,24.3,0.21040000021457672,
Plate2,D06,2,1200,24.4,0.20350000262260437,
Plate2,D06,3,2400,24.3,0.21330000460147858,
Plate2,D06,4,3600,24.4,0.2215999960899353,
Plate2,D06,5,4800,24.7,0.23340000212192535,
Plate2,D06,6,6000,24.5,0.24740000069141388,
Plate2,D06,7,7200,24.6,0.2612999975681305,
Plate2,D06,8,8400,24.6,0.27639999985694885,
Plate2,D06,9,9600,24.6,0.29159998893737793,
Plate2,D06,10,10800,24.5,0.30790001153945923,
Plate2,D06,11,12000,24.3,0.32659998536109924,
Plate2,D06,12,13200,24.4,0.3449000120162964,
Plate2,D06,13,14400,24.3,0.36059999465942383,
Plate2,D06,14,15600,24.5,0.37540000677108765,
Plate2,D06,15,16800,24.3,0.38999998569488525,
Plate2,D06,16,18000,24.4,0.4050999879837036,
Plate2,D06,17,19200,24.4,0.41920000314712524,
Plate2,D06,18,20400,24.2,0.43140000104904175,
Plate2,D06,19,21600,24.2,0.44290000200271606,
Plate2,D06,20,22800,24.3,0.4537000060081482,
Plate2,D06,21,24000,24.1,0.46369999647140503,
Plate2,D06,22,25200,24.1,0.4738999903202057,
Plate2,D06,23,26400,24.2,0.48260000348091125,
Plate2,D06,24,27600,24.3,0.49129998683929443,
Plate2,D06,25,28800,24.1,0.49970000982284546,
Plate2,D06,26,30000,24.2,0.5083000063896179,
Plate2,D06,27,31200,24.3,0.5171999931335449,
Plate2,D06,28,32400,23.8,0.5249999761581421,
Plate2,D06,29,33600,24.0,0.5318999886512756,
Plate2,D06,30,34800,23.9,0.5383999943733215,
Plate2,D06,31,36000,23.9,0.5447999835014343,
Plate2,D06,32,37200,24.0,0.5519999861717224,
Plate2,D06,33,38400,23.9,0.5590000152587891,
Plate2,D06,34,39600,24.0,0.5652999877929688,
Plate2,D06,35,40800,24.1,0.5741999745368958,
Plate2,D06,36,42000,23.9,0.5834000110626221,
Plate2,D06,37,43200,23.9,0.5914000272750854,
Plate2,D06,38,44400,24.0,0.5992000102996826,
Plate2,D06,39,45600,24.2,0.605400025844574,
Plate2,D06,40,46800,23.9,0.6118999719619751,
Plate2,D06,41,48000,23.8,0.617900013923645,
Plate2,D06,42,49200,23.9,0.6237999796867371,
Plate2,D06,43,50400,23.8,0.6301000118255615,
Plate2,D06,44,51600,23.8,0.6370000243186951,
Plate2,D06,45,52800,23.8,0.640999972820282,
Plate2,D06,46,54000,23.9,0.6450999975204468,
Plate2,D06,47,55200,23.9,0.6485999822616577,
Plate2,D06,48,56400,23.9,0.6510999798774719,
Plate2,D06,49,57600,24.1,0.6535000205039978,
Plate2,D07,1,0,24.3,0.20880000293254852,
Plate2,D07,2,1200,24.4,0.20069999992847443,
Plate2,D07,3,2400,24.3,0.2102999985218048,
Plate2,D07,4,3600,24.4,0.2184000015258789,
Plate2,D07,5,4800,24.7,0.22849999368190765,
Plate2,D07,6,6000,24.5,0.2395000010728836,
Plate2,D07,7,7200,24.6,0.25060001015663147,
Plate2,D07,8,8400,24.6,0.26159998774528503,
Plate2,D07,9,9600,24.6,0.27320000529289246,
Plate2,D07,10,10800,24.5,0.28540000319480896,
Plate2,D07,11,12000,24.3,0.299699991941452,
Plate2,D07,12,13200,24.4,0.31349998712539673,
Plate2,D07,13,14400,24.3,0.3237999975681305,
Plate2,D07,14,15600,24.5,0.3330000042915344,
Plate2,D07,15,16800,24.3,0.3422999978065491,
Plate2,D07,16,18000,24.4,0.35190001130104065,
Plate2,D07,17,19200,24.4,0.3612000048160553,
Plate2,D07,18,20400,24.2,0.36880001425743103,
Plate2,D07,19,21600,24.2,0.3758000135421753,
Plate2,D07,20,22800,24.3,0.3822999894618988,
Plate2,D07,21,24000,24.1,0.388700008392334,
Plate2,D07,22,25200,24.1,0.3953000009059906,
Plate2,D07,23,26400,24.2,0.40139999985694885,
Plate2,D07,24,27600,24.3,0.40720000863075256,
Plate2,D07,25,28800,24.1,0.413100004196167,
Plate2,D07,26,30000,24.2,0.4196999967098236,
Plate2,D07,27,31200,24.3,0.42669999599456787,
Plate2,D07,28,32400,23.8,0.43309998512268066,
Plate2,D07,29,33600,24.0,0.43939998745918274,
Plate2,D07,30,34800,23.9,0.44519999623298645,
Plate2,D07,31,36000,23.9,0.4512999951839447,
Plate2,D07,32,37200,24.0,0.4584999978542328,
Plate2,D07,33,38400,23.9,0.4652999937534332,
Plate2,D07,34,39600,24.0,0.4726000130176544,
Plate2,D07,35,40800,24.1,0.4821999967098236,
Plate2,D07,36,42000,23.9,0.49140000343322754,
Plate2,D07,37,43200,23.9,0.5005999803543091,
Plate2,D07,38,44400,24.0,0.5099999904632568,
Plate2,D07,39,45600,24.2,0.5185999870300293,
Plate2,D07,40,46800,23.9,0.5263000130653381,
Plate2,D07,41,48000,23.8,0.5339999794960022,
Plate2,D07,42,49200,23.9,0.5415999889373779,
Plate2,D07,43,50400,23.8,0.5493999719619751,
Plate2,D07,44,51600,23.8,0.5566999912261963,
Plate2,D07,45,52800,23.8,0.5633000135421753,
Plate2,D07,46,54000,23.9,0.5690000057220459,
Plate2,D07,47,55200,23.9,0.5742999911308289,
Plate2,D07,48,56400,23.9,0.5781000256538391,
Plate2,D07,49,57600,24.1,0.5813999772071838,
Plate2,D08,1,0,24.3,0.20720000565052032,
Plate2,D08,2,1200,24.4,0.19979999959468842,
Plate2,D08,3,2400,24.3,0.20819999277591705,
Plate2,D08,4,3600,24.4,0.21379999816417694,
Plate2,D08,5,4800,24.7,0.22190000116825104,
Plate2,D08,6,6000,24.5,0.22990000247955322,
Plate2,D08,7,7200,24.6,0.2386000007390976,
Plate2,D08,8,8400,24.6,0.24719999730587006,
Plate2,D08,9,9600,24.6,0.25540000200271606,
Plate2,D08,10,10800,24.5,0.26440000534057617,
Plate2,D08,11,12000,24.3,0.27559998631477356,
Plate2,D08,12,13200,24.4,0.28600001335144043,
Plate2,D08,13,14400,24.3,0.2930999994277954,
Plate2,D08,14,15600,24.5,0.29989999532699585,
Plate2,D08,15,16800,24.3,0.30660000443458557,
Plate2,D08,16,18000,24.4,0.3140000104904175,
Plate2,D08,17,19200,24.4,0.32089999318122864,
Plate2,D08,18,20400,24.2,0.3257000148296356,
Plate2,D08,19,21600,24.2,0.33009999990463257,
Plate2,D08,20,22800,24.3,0.334199994802475,
Plate2,D08,21,24000,24.1,0.3386000096797943,
Plate2,D08,22,25200,24.1,0.3434999883174896,
Plate2,D08,23,26400,24.2,0.3476000130176544,
Plate2,D08,24,27600,24.3,0.3517000079154968,
Plate2,D08,25,28800,24.1,0.35600000619888306,
Plate2,D08,26,30000,24.2,0.36070001125335693,
Plate2,D08,27,31200,24.3,0.36649999022483826,
Plate2,D08,28,32400,23.8,0.37130001187324524,
Plate2,D08,29,33600,24.0,0.37610000371932983,
Plate2,D08,30,34800,23.9,0.3806000053882599,
Plate2,D08,31,36000,23.9,0.3855000138282776,
Plate2,D08,32,37200,24.0,0.391400009393692,
Plate2,D08,33,38400,23.9,0.39719998836517334,
Plate2,D08,34,39600,24.0,0.40290001034736633,
Plate2,D08,35,40800,24.1,0.41179999709129333,
Plate2,D08,36,42000,23.9,0.4205000102519989,
Plate2,D08,37,43200,23.9,0.42890000343322754,
Plate2,D08,38,44400,24.0,0.4375999867916107,
Plate2,D08,39,45600,24.2,0.4456000030040741,
Plate2,D08,40,46800,23.9,0.45329999923706055,
Plate2,D08,41,48000,23.8,0.4602999985218048,
Plate2,D08,42,49200,23.9,0.4681999981403351,
Plate2,D08,43,50400,23.8,0.4754999876022339,
Plate2,D08,44,51600,23.8,0.4832000136375427,
Plate2,D08,45,52800,23.8,0.4894999861717224,
Plate2,D08,46,54000,23.9,0.49470001459121704,
Plate2,D08,47,55200,23.9,0.4997999966144562,
Plate2,D08,48,56400,23.9,0.5037000179290771,
Plate2,D08,49,57600,24.1,0.5070000290870667,
Plate2,D09,1,0,24.3,0.20990000665187836,
Plate2,D09,2,1200,24.4,0.2037999927997589,
Plate2,D09,3,2400,24.3,0.21879999339580536,
Plate2,D09,4,3600,24.4,0.2231999933719635,
Plate2,D09,5,4800,24.7,0.23340000212192535,
Plate2,D09,6,6000,24.5,0.24480000138282776,
Plate2,D09,7,7200,24.6,0.25589999556541443,
Plate2,D09,8,8400,24.6,0.2671999931335449,
Plate2,D09,9,9600,24.6,0.27869999408721924,
Plate2,D09,10,10800,24.5,0.29010000824928284,
Plate2,D09,11,12000,24.3,0.30410000681877136,
Plate2,D09,12,13200,24.4,0.31859999895095825,
Plate2,D09,13,14400,24.3,0.3278999924659729,
Plate2,D09,14,15600,24.5,0.33709999918937683,
Plate2,D09,15,16800,24.3,0.34709998965263367,
Plate2,D09,16,18000,24.4,0.3560999929904938,
Plate2,D09,17,19200,24.4,0.36500000953674316,
Plate2,D09,18,20400,24.2,0.37220001220703125,
Plate2,D09,19,21600,24.2,0.3788999915122986,
Plate2,D09,20,22800,24.3,0.3849000036716461,
Plate2,D09,21,24000,24.1,0.3912999927997589,
Plate2,D09,22,25200,24.1,0.3977000117301941,
Plate2,D09,23,26400,24.2,0.40369999408721924,
Plate2,D09,24,27600,24.3,0.4099000096321106,
Plate2,D09,25,28800,24.1,0.415800005197525,
Plate2,D09,26,30000,24.2,0.4223000109195709,
Plate2,D09,27,31200,24.3,0.42980000376701355,
Plate2,D09,28,32400,23.8,0.43630000948905945,
Plate2,D09,29,33600,24.0,0.4426000118255615,
Plate2,D09,30,34800,23.9,0.44859999418258667,
Plate2,D09,31,36000,23.9,0.45509999990463257,
Plate2,D09,32,37200,24.0,0.4627000093460083,
Plate2,D09,33,38400,23.9,0.4699999988079071,
Plate2,D09,34,39600,24.0,0.477400004863739,
Plate2,D09,35,40800,24.1,0.4880000054836273,
Plate2,D09,36,42000,23.9,0.49790000915527344,
Plate2,D09,37,43200,23.9,0.5080000162124634,
Plate2,D09,38,44400,24.0,0.5178999900817871,
Plate2,D09,39,45600,24.2,0.5271000266075134,
Plate2,D09,40,46800,23.9,0.5356000065803528,
Plate2,D09,41,48000,23.8,0.5440999865531921,
Plate2,D09,42,49200,23.9,0.5530999898910522,
Plate2,D09,43,50400,23.8,0.5615000128746033,
Plate2,D09,44,51600,23.8,0.5697000026702881,
Plate2,D09,45,52800,23.8,0.5766000151634216,
Plate2,D09,46,54000,23.9,0.5831000208854675,
Plate2,D09,47,55200,23.9,0.5888000130653381,
Plate2,D09,48,56400,23.9,0.5934000015258789,
Plate2,D09,49,57600,24.1,0.597599983215332,
Plate2,D10,1,0,24.3,0.20630000531673431,
Plate2,D10,2,1200,24.4,0.21040000021457672,
Plate2,D10,3,2400,24.3,0.23319999873638153,
Plate2,D10,4,3600,24.4,0.25110000371932983,
Plate2,D10,5,4800,24.7,0.2750000059604645,
Plate2,D10,6,6000,24.5,0.3018999993801117,
Plate2,D10,7,7200,24.6,0.3285999894142151,
Plate2,D10,8,8400,24.6,0.3555999994277954,
Plate2,D10,9,9600,24.6,0.38190001249313354,
Plate2,D10,10,10800,24.5,0.4083000123500824,
Plate2,D10,11,12000,24.3,0.43560001254081726,
Plate2,D10,12,13200,24.4,0.46140000224113464,
Plate2,D10,13,14400,24.3,0.48240000009536743,
Plate2,D10,14,15600,24.5,0.5016000270843506,
Plate2,D10,15,16800,24.3,0.5192000269889832,
Plate2,D10,16,18000,24.4,0.5360000133514404,
Plate2,D10,17,19200,24.4,0.5516999959945679,
Plate2,D10,18,20400,24.2,0.5645999908447266,
Plate2,D10,19,21600,24.2,0.5751000046730042,
Plate2,D10,20,22800,24.3,0.5848000049591064,
Plate2,D10,21,24000,24.1,0.5936999917030334,
Plate2,D10,22,25200,24.1,0.6021999716758728,
Plate2,D10,23,26400,24.2,0.6097999811172485,
Plate2,D10,24,27600,24.3,0.6161999702453613,
Plate2,D10,25,28800,24.1,0.6223000288009644,
Plate2,D10,26,30000,24.2,0.6288999915122986,
Plate2,D10,27,31200,24.3,0.6352999806404114,
Plate2,D10,28,32400,23.8,0.6406000256538391,
Plate2,D10,29,33600,24.0,0.6453999876976013,
Plate2,D10,30,34800,23.9,0.6495000123977661,
Plate2,D10,31,36000,23.9,0.6541000008583069,
Plate2,D10,32,37200,24.0,0.6592000126838684,
Plate2,D10,33,38400,23.9,0.6636000275611877,
Plate2,D10,34,39600,24.0,0.6685000061988831,
Plate2,D10,35,40800,24.1,0.6754000186920166,
Plate2,D10,36,42000,23.9,0.6825000047683716,
Plate2,D10,37,43200,23.9,0.6891000270843506,
Plate2,D10,38,44400,24.0,0.6951000094413757,
Plate2,D10,39,45600,24.2,0.7006000280380249,
Plate2,D10,40,46800,23.9,0.7053999900817871,
Plate2,D10,41,48000,23.8,0.7103999853134155,
Plate2,D10,42,49200,23.9,0.7149999737739563,
Plate2,D10,43,50400,23.8,0.7202000021934509,
Plate2,D10,44,51600,23.8,0.7243000268936157,
Plate2,D10,45,52800,23.8,0.7282000184059143,
Plate2,D10,46,54000,23.9,0.7315000295639038,
Plate2,D10,47,55200,23.9,0.7337999939918518,
Plate2,D10,48,56400,23.9,0.7354000210762024,
Plate2,D10,49,57600,24.1,0.7371000051498413,
Plate2,D11,1,0,24.3,0.20990000665187836,
Plate2,D11,2,1200,24.4,0.21320000290870667,
Plate2,D11,3,2400,24.3,0.23849999904632568,
Plate2,D11,4,3600,24.4,0.25440001487731934,
Plate2,D11,5,4800,24.7,0.27810001373291016,
Plate2,D11,6,6000,24.5,0.30320000648498535,
Plate2,D11,7,7200,24.6,0.32749998569488525,
Plate2,D11,8,8400,24.6,0.35269999504089355,
Plate2,D11,9,9600,24.6,0.37790000438690186,
Plate2,D11,10,10800,24.5,0.40130001306533813,
Plate2,D11,11,12000,24.3,0.42649999260902405,
Plate2,D11,12,13200,24.4,0.450300008058548,
Plate2,D11,13,14400,24.3,0.46810001134872437,
Plate2,D11,14,15600,24.5,0.4844000041484833,
Plate2,D11,15,16800,24.3,0.49889999628067017,
Plate2,D11,16,18000,24.4,0.5135999917984009,
Plate2,D11,17,19200,24.4,0.5264999866485596,
Plate2,D11,18,20400,24.2,0.5360999703407288,
Plate2,D11,19,21600,24.2,0.5444999933242798,
Plate2,D11,20,22800,24.3,0.5514000058174133,
Plate2,D11,21,24000,24.1,0.5584999918937683,
Plate2,D11,22,25200,24.1,0.5648000240325928,
Plate2,D11,23,26400,24.2,0.5701000094413757,
Plate2,D11,24,27600,24.3,0.5753999948501587,
Plate2,D11,25,28800,24.1,0.5795999765396118,
Plate2,D11,26,30000,24.2,0.5849000215530396,
Plate2,D11,27,31200,24.3,0.590399980545044,
Plate2,D11,28,32400,23.8,0.5950999855995178,
Plate2,D11,29,33600,24.0,0.598800003528595,
Plate2,D11,30,34800,23.9,0.6021000146865845,
Plate2,D11,31,36000,23.9,0.6061999797821045,
Plate2,D11,32,37200,24.0,0.61080002784729,
Plate2,D11,33,38400,23.9,0.6151999831199646,
Plate2,D11,34,39600,24.0,0.6200000047683716,
Plate2,D11,35,40800,24.1,0.6266000270843506,
Plate2,D11,36,42000,23.9,0.6338000297546387,
Plate2,D11,37,43200,23.9,0.640500009059906,
Plate2,D11,38,44400,24.0,0.6473000049591064,
Plate2,D11,39,45600,24.2,0.652899980545044,
Plate2,D11,40,46800,23.9,0.6582000255584717,
Plate2,D11,41,48000,23.8,0.6638000011444092,
Plate2,D11,42,49200,23.9,0.6690000295639038,
Plate2,D11,43,50400,23.8,0.6741999983787537,
Plate2,D11,44,51600,23.8,0.6797999739646912,
Plate2,D11,45,52800,23.8,0.6837000250816345,
Plate2,D11,46,54000,23.9,0.6869000196456909,
Plate2,D11,47,55200,23.9,0.6899999976158142,
Plate2,D11,48,56400,23.9,0.6915000081062317,
Plate2,D11,49,57600,24.1,0.6933000087738037,
Plate2,D12,1,0,24.3,0.20399999618530273,
Plate2,D12,2,1200,24.4,0.1965000033378601,
Plate2,D12,3,2400,24.3,0.21610000729560852,
Plate2,D12,4,3600,24.4,0.21879999339580536,
Plate2,D12,5,4800,24.7,0.22869999706745148,
Plate2,D12,6,6000,24.5,0.2395000010728836,
Plate2,D12,7,7200,24.6,0.2493000030517578,
Plate2,D12,8,8400,24.6,0.25999999046325684,
Plate2,D12,9,9600,24.6,0.26969999074935913,
Plate2,D12,10,10800,24.5,0.28029999136924744,
Plate2,D12,11,12000,24.3,0.29260000586509705,
Plate2,D12,12,13200,24.4,0.3050000071525574,
Plate2,D12,13,14400,24.3,0.3131999969482422,
Plate2,D12,14,15600,24.5,0.32030001282691956,
Plate2,D12,15,16800,24.3,0.3273000121116638,
Plate2,D12,16,18000,24.4,0.3352999985218048,
Plate2,D12,17,19200,24.4,0.34209999442100525,
Plate2,D12,18,20400,24.2,0.3476000130176544,
Plate2,D12,19,21600,24.2,0.3515999913215637,
Plate2,D12,20,22800,24.3,0.3555999994277954,
Plate2,D12,21,24000,24.1,0.3596999943256378,
Plate2,D12,22,25200,24.1,0.36410000920295715,
Plate2,D12,23,26400,24.2,0.367900013923645,
Plate2,D12,24,27600,24.3,0.3716000020503998,
Plate2,D12,25,28800,24.1,0.37549999356269836,
Plate2,D12,26,30000,24.2,0.38029998540878296,
Plate2,D12,27,31200,24.3,0.38580000400543213,
Plate2,D12,28,32400,23.8,0.3903999924659729,
Plate2,D12,29,33600,24.0,0.3946000039577484,
Plate2,D12,30,34800,23.9,0.39890000224113464,
Plate2,D12,31,36000,23.9,0.4034999907016754,
Plate2,D12,32,37200,24.0,0.40939998626708984,
Plate2,D12,33,38400,23.9,0.4147999882698059,
Plate2,D12,34,39600,24.0,0.42080000042915344,
Plate2,D12,35,40800,24.1,0.42969998717308044,
Plate2,D12,36,42000,23.9,0.43869999051094055,
Plate2,D12,37,43200,23.9,0.44760000705718994,
Plate2,D12,38,44400,24.0,0.4562999904155731,
Plate2,D12,39,45600,24.2,0.46399998664855957,
Plate2,D12,40,46800,23.9,0.4717999994754791,
Plate2,D12,41,48000,23.8,0.4790000021457672,
Plate2,D12,42,49200,23.9,0.4862000048160553,
Plate2,D12,43,50400,23.8,0.49390000104904175,
Plate2,D12,44,51600,23.8,0.5005000233650208,
Plate2,D12,45,52800,23.8,0.5066999793052673,
Plate2,D12,46,54000,23.9,0.511900007724762,
Plate2,D12,47,55200,23.9,0.5162000060081482,
Plate2,D12,48,56400,23.9,0.5187000036239624,
Plate2,D12,49,57600,24.1,0.521399974822998,
Plate2,E01,1,0,24.3,0.20309999585151672,
Plate2,E01,2,1200,24.4,0.2248000055551529,
Plate2,E01,3,2400,24.3,0.2921999990940094,
Plate2,E01,4,3600,24.4,0.38600000739097595,
Plate2,E01,5,4800,24.7,0.49709999561309814,
Plate2,E01,6,6000,24.5,0.6144999861717224,
Plate2,E01,7,7200,24.6,0.7296000123023987,
Plate2,E01,8,8400,24.6,0.8414999842643738,
Plate2,E01,9,9600,24.6,0.9485999941825867,
Plate2,E01,10,10800,24.5,1.0528000593185425,
Plate2,E01,11,12000,24.3,1.1532000303268433,
Plate2,E01,12,13200,24.4,1.2503999471664429,
Plate2,E01,13,14400,24.3,1.3387999534606934,
Plate2,E01,14,15600,24.5,1.4226000308990479,
Plate2,E01,15,16800,24.3,1.5003999471664429,
Plate2,E01,16,18000,24.4,1.5736000537872314,
Plate2,E01,17,19200,24.4,1.6377999782562256,
Plate2,E01,18,20400,24.2,1.694100022315979,
Plate2,E01,19,21600,24.2,1.743299961090088,
